"","id","date","price","bedrooms","bathrooms","sqft_living","condition","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long"
"864",1081300370,"20150427",385000,4,2,1850,4,1850,0,1969,0,98059,47.4702,-122.12
"865",11501160,"20140617",837700,5,2.75,3010,3,3010,0,1994,0,98052,47.696,-122.102
"866",7202330370,"20150210",448000,3,2.25,1530,3,1530,0,2003,0,98053,47.6817,-122.035
"867",7000100631,"20150507",730000,5,1.75,2690,4,1420,1270,1952,0,98004,47.5831,-122.191
"868",2484200171,"20140714",575000,4,1.5,2810,3,1490,1320,1954,0,98136,47.5252,-122.382
"869",9477201040,"20141118",430000,3,1.75,1810,4,1240,570,1976,0,98034,47.7299,-122.192
"870",7202290160,"20150114",435000,3,2.5,1560,3,1560,0,2002,0,98053,47.687,-122.043
"871",5457300478,"20150513",453500,2,1.75,1000,4,600,400,1924,0,98109,47.6261,-122.355
"872",9158100116,"20150406",285000,2,1.5,990,3,990,0,2001,0,98133,47.7218,-122.356
"873",7237500390,"20141110",1570000,5,4.5,6070,3,6070,0,2004,0,98059,47.5306,-122.134
"874",2197600451,"20141105",631000,5,2,2270,3,2270,0,1905,0,98122,47.6051,-122.319
"875",3278604400,"20140602",285000,2,2.5,1380,3,1140,240,2011,0,98126,47.5462,-122.369
"876",3276930270,"20150425",817500,4,2.5,2910,4,2910,0,1987,0,98075,47.5859,-121.991
"877",7374600060,"20150109",550000,3,2,1810,4,1810,0,1960,0,98007,47.5953,-122.14
"878",2505500030,"20140703",1127000,4,2.5,3160,4,3160,0,1995,0,98033,47.6699,-122.195
"879",2770604942,"20141230",609850,2,2.75,1910,3,1910,0,2002,0,98119,47.6544,-122.373
"880",5416510060,"20150306",367000,4,2.5,2960,3,2960,0,2006,0,98038,47.3603,-122.037
"881",4137010260,"20140825",285167,3,2.25,2200,3,2200,0,1988,0,98092,47.2626,-122.218
"882",7683800200,"20150402",275000,2,1.5,1270,4,1270,0,1947,0,98003,47.3347,-122.304
"883",1509500160,"20150324",350900,4,2.5,2540,3,2540,0,1992,0,98030,47.3866,-122.169
"884",3904940200,"20140620",660000,4,3.25,3030,5,3030,0,1988,0,98029,47.5747,-122.014
"885",4037200295,"20140819",525000,3,1.75,1520,4,1520,0,1957,0,98008,47.6054,-122.118
"886",7258200055,"20150206",262000,4,2.5,1560,3,1560,0,1997,0,98168,47.514,-122.316
"887",255520260,"20150324",624000,5,3.75,3570,3,3570,0,2005,0,98019,47.7377,-121.974
"888",3343900326,"20150311",552500,4,3.5,3710,3,2290,1420,2002,0,98056,47.5041,-122.186
"889",293760310,"20140711",975000,5,4.5,4300,3,4300,0,2004,0,98029,47.5557,-122.027
"890",7237501180,"20140625",1200000,4,1.75,3990,3,3990,0,2006,0,98059,47.5305,-122.131
"891",3450300240,"20140515",302000,4,1.75,2020,4,1010,1010,1963,0,98059,47.5008,-122.162
"892",8062900070,"20140909",272000,5,1.5,2550,4,1560,990,1959,0,98056,47.5014,-122.172
"893",8062900070,"20150213",369000,5,1.5,2550,4,1560,990,1959,0,98056,47.5014,-122.172
"894",4427100030,"20150114",332500,3,1.5,1500,3,1500,0,1953,0,98125,47.7274,-122.312
"895",4039100400,"20150506",515000,3,2.5,3000,4,1760,1240,1963,0,98008,47.6191,-122.112
"896",7135520810,"20140730",1278000,4,4,4390,4,2430,1960,1994,0,98059,47.5283,-122.143
"897",2475201180,"20150206",303000,3,2.5,1560,3,1560,0,1985,0,98055,47.4733,-122.189
"898",2781270550,"20140916",219000,2,2,1310,3,1310,0,2004,0,98038,47.3496,-122.022
"899",200510060,"20141231",605000,3,2.5,2570,3,2570,0,1989,0,98011,47.7408,-122.216
"900",9554200105,"20141014",625000,4,2,2020,5,1010,1010,1942,0,98115,47.7,-122.292
"901",3320000810,"20150224",380000,5,2,1680,3,840,840,1906,0,98144,47.5965,-122.311
"902",643500060,"20150424",620000,4,2,1770,4,1770,0,1962,0,98007,47.5916,-122.146
"903",2537500140,"20140627",687500,4,2.75,3190,3,3190,0,1994,0,98075,47.5862,-122.029
"904",5112800421,"20140723",225500,4,2,1440,5,1440,0,1962,0,98058,47.4517,-122.082
"905",3352402236,"20141215",252500,3,2,1150,5,1150,0,1956,0,98178,47.498,-122.263
"906",3905100520,"20141029",510000,3,2.5,1860,3,1860,0,1994,0,98029,47.5703,-122.004
"907",6332940070,"20140507",510000,4,2.5,2430,3,2430,0,2003,0,98155,47.7402,-122.317
"908",809002435,"20140808",725000,3,2.5,1940,5,1940,0,1906,0,98109,47.6372,-122.352
"909",1775801260,"20150311",425000,4,2.5,1930,4,1330,600,1977,0,98072,47.7407,-122.097
"910",4055701200,"20150421",1955000,4,2.75,3120,4,1560,1560,1963,0,98034,47.7165,-122.259
"911",7137960030,"20150309",298900,3,2.5,1830,3,1830,0,1994,0,98092,47.3291,-122.17
"912",7880010060,"20150406",699000,4,2.5,3230,4,3230,0,1987,0,98027,47.4856,-122.069
"913",3901100055,"20141222",350000,3,1.75,1010,3,1010,0,1961,0,98033,47.6703,-122.174
"914",8069000075,"20141229",790000,4,1.75,2460,3,1410,1050,1961,0,98178,47.5105,-122.238
"915",1541700240,"20140729",305000,4,2.5,2230,3,2230,0,2003,0,98031,47.3919,-122.184
"916",6064800710,"20141002",315000,3,2.5,1570,3,1570,0,2003,0,98118,47.5412,-122.288
"917",1865810060,"20140812",267500,5,3.5,2390,5,2390,0,1977,0,98042,47.3737,-122.115
"918",7533800295,"20140819",1750000,4,3.25,3460,3,3020,440,1950,1998,98115,47.6849,-122.273
"919",1247600105,"20141020",5110800,5,5.25,8010,3,5990,2020,1999,0,98033,47.6767,-122.211
"920",3705900238,"20140828",439995,3,1.75,1570,4,1570,0,1959,0,98133,47.76,-122.34
"921",3876200070,"20150508",460000,3,3,1520,3,1180,340,1967,0,98034,47.7276,-122.181
"922",3110800260,"20140715",274700,4,2,2440,5,1220,1220,1963,0,98031,47.4142,-122.179
"923",3131201290,"20150317",9e+05,4,2.5,2660,5,1800,860,1910,0,98105,47.6609,-122.324
"924",1117200390,"20140507",1150000,4,4,4460,3,4460,0,2001,0,98053,47.634,-121.997
"925",8956000350,"20140903",605000,3,2.5,2010,3,2010,0,2008,0,98027,47.545,-122.015
"926",7853210140,"20150309",359000,3,2.5,1450,3,1450,0,2004,0,98065,47.5318,-121.85
"927",3250500140,"20141008",850000,3,1.75,1400,3,1400,0,1951,0,98004,47.6272,-122.209
"928",2767601375,"20140821",505000,3,2,1500,3,1500,0,2002,0,98107,47.6748,-122.385
"929",9465910320,"20140709",565000,3,2.5,2500,3,2500,0,1990,0,98072,47.7441,-122.173
"930",3334000055,"20150429",585000,2,1.75,1280,4,1000,280,1955,0,98118,47.5569,-122.273
"931",7893800335,"20150430",328000,4,3.25,3380,3,2420,960,1990,0,98198,47.4092,-122.33
"932",3586500700,"20140709",749950,4,2.75,2910,3,2210,700,1957,1995,98177,47.7557,-122.368
"933",3630180400,"20140626",826000,4,2.5,3060,3,3060,0,2006,0,98027,47.5393,-121.998
"934",1224069074,"20140806",925000,4,2.5,3300,4,3300,0,1991,0,98029,47.576,-121.976
"935",7625700935,"20140605",875000,3,3.5,3250,3,2500,750,2001,0,98136,47.5533,-122.391
"936",7856610200,"20140523",902000,4,2.25,2530,5,1570,960,1976,0,98006,47.5612,-122.152
"937",6398000171,"20140710",545000,2,2,2930,4,1680,1250,1980,0,98070,47.4025,-122.463
"938",9558020890,"20150324",334950,3,2.5,1620,3,1620,0,2002,0,98058,47.4491,-122.12
"939",2624049185,"20140909",405000,3,1.75,1760,3,1160,600,1956,0,98118,47.5368,-122.267
"940",2112700030,"20141126",357000,5,2.75,1540,3,1140,400,1990,0,98106,47.533,-122.354
"941",8658300260,"20141209",361000,3,1.75,1150,3,1150,0,1964,0,98014,47.6503,-121.908
"942",5561400340,"20140605",630000,4,3.75,4610,4,2500,2110,1980,0,98027,47.4599,-122
"943",11900140,"20140509",254000,3,2.5,1850,3,1850,0,2003,0,98042,47.3755,-122.136
"944",6071600340,"20141113",472800,3,2.25,1840,3,1290,550,1961,0,98006,47.5497,-122.172
"945",1231000510,"20140922",263000,3,1.75,1490,3,700,790,1913,0,98118,47.5554,-122.27
"946",1231000510,"20150504",510000,3,1.75,1490,3,700,790,1913,0,98118,47.5554,-122.27
"947",4123400340,"20141203",525000,4,2.25,1580,3,1160,420,1973,0,98027,47.569,-122.086
"948",5458300685,"20140520",479000,3,2.5,1260,3,1260,0,2008,0,98109,47.6277,-122.345
"949",194000505,"20140904",651000,3,2,1940,5,970,970,1940,0,98116,47.5664,-122.389
"950",3885804305,"20140911",949000,4,1.75,2490,4,1240,1250,1958,0,98033,47.6851,-122.209
"951",3971700560,"20150421",392400,5,2.5,2520,3,1890,630,1942,1970,98155,47.7733,-122.318
"952",8585400135,"20141105",585000,4,1.75,1760,4,920,840,1950,0,98115,47.679,-122.288
"953",8691500990,"20141212",460000,4,2.5,4190,3,4190,0,2004,0,98058,47.4394,-122.114
"954",8856971000,"20150406",245000,3,2.5,1600,3,1600,0,2003,0,98038,47.386,-122.036
"955",1026049082,"20141125",5e+05,4,2,2760,4,1800,960,1978,0,98155,47.7484,-122.291
"956",2095800400,"20141113",455000,3,2.5,2090,3,2090,0,1989,0,98011,47.7498,-122.184
"957",7852030240,"20150408",485500,4,2.5,2320,3,2320,0,1999,0,98065,47.532,-121.88
"958",6321000045,"20141222",1875000,5,3.25,4110,3,3150,960,1921,0,98122,47.617,-122.282
"959",4046500510,"20140905",307000,3,1.75,1410,3,1410,0,1982,0,98014,47.6927,-121.913
"960",8029520240,"20141010",475000,4,3.5,3660,3,2660,1000,1994,0,98023,47.3076,-122.396
"961",7016310030,"20150219",330000,4,2.5,2180,3,1190,990,1972,0,98011,47.7419,-122.181
"962",4401150070,"20140623",320000,3,2.5,2280,3,2280,0,1998,0,98001,47.3557,-122.278
"963",3331000070,"20140606",735000,4,2.5,2820,3,2050,770,2013,0,98118,47.5529,-122.281
"964",2636900126,"20150312",365000,4,2.5,1570,3,800,770,1972,0,98155,47.7757,-122.303
"965",1842900030,"20150416",234000,3,1.5,1200,4,1200,0,1968,0,98042,47.3434,-122.082
"966",1761300310,"20140827",211000,4,2,1710,3,1710,0,1970,0,98031,47.3947,-122.174
"967",5104511600,"20141112",457000,4,3,2800,3,2800,0,2002,0,98038,47.3544,-122.013
"968",8663370060,"20141009",349000,3,2.25,1640,3,1640,0,1989,0,98034,47.7192,-122.176
"969",613400030,"20141024",360000,3,2.75,2030,3,1210,820,1979,0,98108,47.5413,-122.299
"970",6004510240,"20150414",350000,4,2.5,2530,3,2530,0,1998,0,98042,47.351,-122.146
"971",5420300240,"20141205",270000,3,1.75,1800,3,1470,330,1984,0,98030,47.3766,-122.184
"972",4140900140,"20140527",438000,3,1.75,1650,4,1650,0,1961,0,98028,47.7629,-122.268
"973",1630700135,"20141119",659000,4,2,1980,3,1980,0,1938,1984,98072,47.7553,-122.092
"974",5166700055,"20150504",645000,4,2.75,2340,4,1310,1030,1974,0,98126,47.5559,-122.379
"975",3224600310,"20141030",685100,4,2.5,2790,3,2790,0,1999,0,98074,47.6085,-122.017
"976",1796100140,"20140715",170000,3,1.5,1350,2,1350,0,1966,0,98092,47.3099,-122.09
"977",5309100140,"20140624",880000,4,2.5,3030,3,3030,0,2005,0,98117,47.6781,-122.369
"978",8658300510,"20150419",410500,4,2.5,1980,3,1980,0,2008,0,98014,47.6492,-121.908
"979",8691300060,"20141023",780000,4,2.5,3690,3,3690,0,1996,0,98075,47.5872,-121.972
"980",9103000393,"20140910",1225000,5,4.5,3732,3,2932,800,2001,0,98112,47.6189,-122.288
"981",8682281170,"20141113",449000,2,1.75,1510,3,1510,0,2005,0,98053,47.7073,-122.012
"982",472000055,"20140514",546000,3,1.75,2000,4,1110,890,1921,0,98117,47.6859,-122.399
"983",2473400570,"20140516",317000,3,2,1760,5,1060,700,1977,0,98058,47.4528,-122.163
"984",1926049355,"20141028",399000,5,2,2620,3,1420,1200,1965,0,98133,47.7338,-122.352
"985",8650000070,"20140808",495000,5,2.75,2630,4,1690,940,1976,0,98027,47.5196,-122.049
"986",8732131200,"20140808",258000,3,1.75,2270,4,1330,940,1978,0,98023,47.3077,-122.381
"987",1624079051,"20140710",6e+05,2,2.5,2410,4,1940,470,1912,1989,98024,47.5629,-121.918
"988",993001629,"20141117",265000,3,2.75,1120,3,1120,0,1999,0,98103,47.6914,-122.343
"989",3832711040,"20150424",321000,5,2.75,3030,4,1540,1490,1978,0,98032,47.3661,-122.28
"990",5244801230,"20140829",682000,5,2.25,2120,4,1720,400,1910,0,98109,47.644,-122.353
"991",2798600240,"20141114",295700,4,2.5,1720,3,1720,0,2000,0,98092,47.3286,-122.208
"992",5701800030,"20140506",609000,4,2.5,2150,3,2150,0,1985,0,98052,47.7227,-122.098
"993",7636800041,"20140625",995000,3,4.5,4380,3,3720,660,1968,1990,98166,47.4734,-122.365
"994",3904901200,"20140818",530000,3,2.25,2010,4,2010,0,1986,0,98029,47.5665,-122.023
"995",4109600055,"20141229",614000,5,2.5,3150,5,1870,1280,1907,2004,98118,47.5506,-122.269
"996",3339400349,"20141124",390000,3,2.5,2500,3,1770,730,1986,0,98092,47.3282,-122.198
"997",7202340370,"20141110",467000,3,2.5,1690,3,1690,0,2004,0,98053,47.6793,-122.033
"998",4310701600,"20141113",340000,3,2.5,1240,3,1240,0,2003,0,98103,47.6985,-122.34
"999",2215450060,"20141223",302495,3,2.5,2200,3,2200,0,1994,0,98030,47.3821,-122.207
"1000",2919702075,"20140925",532500,3,1.75,1620,5,980,640,1927,0,98117,47.6886,-122.361
"1001",8079030350,"20140910",441500,3,2.5,2420,3,1780,640,1993,0,98059,47.5093,-122.153
"1002",7893804340,"20140724",470000,4,2.5,2680,4,1530,1150,1967,0,98198,47.4132,-122.328
"1003",4389200765,"20140625",2300000,4,3.25,4250,3,4250,0,2004,0,98004,47.6154,-122.21
"1004",1822069116,"20141217",590000,3,2.5,2400,3,2400,0,1996,0,98058,47.3917,-122.084
"1005",7276100282,"20140729",320000,3,1.75,2300,3,1770,530,1942,0,98133,47.7599,-122.343
"1006",567000392,"20141103",363000,2,2,920,3,800,120,2009,0,98144,47.5926,-122.295
"1007",5729200030,"20140707",747500,4,2.25,2350,4,2350,0,1977,0,98028,47.7473,-122.257
"1008",8682220390,"20140723",750000,2,2.5,2630,3,2630,0,2003,0,98053,47.7106,-122.023
"1009",9828700200,"20140505",831000,4,3,2170,4,1610,560,1982,2011,98112,47.6196,-122.292
"1010",7852180560,"20150424",403000,3,2.5,1700,3,1700,0,2004,0,98065,47.5305,-121.854
"1011",3655400060,"20140808",445000,3,2.5,2470,3,2470,0,2005,0,98056,47.514,-122.189
"1012",8964800445,"20150209",2260000,3,3.5,3110,3,3110,0,2003,0,98004,47.6178,-122.209
"1013",6204410200,"20140616",371025,3,2,1530,3,1530,0,1977,0,98011,47.736,-122.199
"1014",7893802800,"20140605",425000,4,2.75,2440,4,2440,0,1957,0,98198,47.4117,-122.333
"1015",2473003210,"20150313",364808,3,1.75,2320,3,1620,700,1967,0,98058,47.4524,-122.146
"1016",1402600570,"20150113",320000,3,2.25,1580,3,1200,380,1981,0,98058,47.4394,-122.14
"1017",8944460030,"20141014",325000,4,2.5,2963,3,2963,0,2006,0,98030,47.3831,-122.185
"1018",2473480560,"20140904",350000,3,2.25,2470,3,2230,240,1984,0,98058,47.4459,-122.124
"1019",3365900465,"20150219",170000,3,1.5,1370,3,1370,0,1947,0,98168,47.4738,-122.263
"1020",2025760160,"20140703",835000,4,4.25,4930,3,4930,0,2005,0,98092,47.3069,-122.148
"1021",5458800125,"20140514",925000,4,2.5,2190,5,2190,0,1958,0,98040,47.5786,-122.236
"1022",2492200435,"20140606",389250,2,1.5,1490,3,930,560,1956,0,98126,47.5344,-122.381
"1023",3759500046,"20150501",748000,3,2.5,2600,3,1300,1300,2004,0,98033,47.6984,-122.201
"1024",8648220260,"20150324",284000,3,1.75,1530,3,1200,330,1988,0,98042,47.3594,-122.076
"1025",6392001670,"20140611",588000,4,2,1680,3,980,700,1950,0,98115,47.6858,-122.286
"1026",2026049155,"20150320",372500,3,1.75,1680,4,1680,0,1963,0,98133,47.7338,-122.332
"1027",2329800240,"20150218",285000,4,3,1900,4,1900,0,1988,0,98042,47.3768,-122.117
"1028",8682230550,"20140916",428000,2,2,1350,3,1350,0,2003,0,98053,47.7106,-122.03
"1029",3260810260,"20150505",375000,3,2.5,2050,3,2050,0,2000,0,98003,47.3487,-122.304
"1030",7298040310,"20140523",556000,5,2.5,3840,3,3840,0,1991,0,98023,47.2996,-122.342
"1031",766000240,"20140915",225000,4,2,2220,3,1200,1020,1966,0,98042,47.361,-122.116
"1032",3459700340,"20141030",537250,4,2.5,2590,4,1640,950,1978,0,98155,47.7752,-122.285
"1033",2407900200,"20150409",530000,4,2.5,2950,3,2950,0,2006,0,98059,47.479,-122.129
"1034",203600140,"20150324",595000,3,2.75,2150,3,2150,0,1996,0,98014,47.6596,-121.96
"1035",4037800140,"20140814",548000,4,2,2100,4,2100,0,1958,0,98008,47.6115,-122.124
"1036",1683600240,"20150320",234975,3,1.75,1650,3,1100,550,1980,0,98092,47.3187,-122.182
"1037",1962200036,"20140819",6e+05,3,1.75,1620,3,1430,190,2005,0,98102,47.6498,-122.321
"1038",1822350070,"20150202",455000,3,1.5,1380,3,1380,0,1986,0,98034,47.7085,-122.217
"1039",7772400160,"20141024",279950,3,1.75,1510,3,1210,300,1965,0,98155,47.7571,-122.328
"1040",273900030,"20141020",267500,3,1.5,1600,4,1600,0,1963,0,98030,47.3737,-122.216
"1041",3323069084,"20140909",620000,4,2.5,1840,3,1840,0,2000,0,98038,47.4306,-122.049
"1042",9126100550,"20140513",625000,3,3.5,1810,4,1440,370,2009,0,98122,47.607,-122.305
"1043",4232400860,"20140630",1200000,4,2,2120,3,2120,0,1905,0,98112,47.6227,-122.31
"1044",2723069082,"20150424",788500,4,2.25,2510,4,2510,0,1977,0,98027,47.4569,-122.02
"1045",7436500270,"20140725",567000,5,2.25,2100,3,1600,500,1974,0,98033,47.6737,-122.169
"1046",5153200030,"20150113",515000,2,2.25,2690,3,1870,820,1987,0,98023,47.3361,-122.353
"1047",4022900125,"20140902",605000,4,2.5,2430,5,1590,840,1968,0,98155,47.7761,-122.285
"1048",7841300505,"20141027",430000,4,3.75,2452,3,2452,0,1936,1994,98055,47.4744,-122.213
"1049",573000685,"20140717",805000,2,1.75,1550,3,1550,0,1920,0,98199,47.6712,-122.409
"1050",8961990160,"20150413",567500,3,2.5,2080,3,2080,0,1999,0,98074,47.6036,-122.014
"1051",1250202255,"20140605",647500,3,1.75,1290,5,1290,0,1916,0,98144,47.5873,-122.29
"1052",7234600796,"20141126",495000,2,1.75,1850,4,1850,0,1903,0,98122,47.6106,-122.31
"1053",3630180340,"20141104",825000,4,2.5,3370,3,3370,0,2006,0,98027,47.541,-121.998
"1054",5104450070,"20150309",435000,4,2.25,2730,4,2730,0,1987,0,98058,47.4627,-122.152
"1055",9477100060,"20140909",445950,3,1.75,1300,5,1300,0,1968,0,98034,47.7321,-122.195
"1056",4139440830,"20140603",960000,5,2.75,3040,3,3040,0,1993,0,98006,47.5531,-122.119
"1057",6772200055,"20140917",780000,4,3,2440,5,1480,960,1929,0,98103,47.6853,-122.331
"1058",8731982190,"20140618",274500,3,2.25,1720,4,1320,400,1969,0,98023,47.3191,-122.383
"1059",6300000335,"20150429",729953,5,3,3230,4,2000,1230,1909,0,98133,47.7053,-122.34
"1060",9301300751,"20140728",464950,3,1.5,1200,3,1030,170,2008,0,98109,47.6384,-122.342
"1061",9542100135,"20141112",620000,4,1.75,2350,3,2350,0,1959,0,98005,47.5904,-122.177
"1062",8691410700,"20150116",735000,4,3.5,3100,3,3100,0,2005,0,98075,47.5968,-121.978
"1063",217500135,"20150421",450000,4,2.25,2040,3,1400,640,1959,0,98133,47.7356,-122.335
"1064",7234600786,"20140511",842500,4,2.5,2160,4,2160,0,1902,0,98122,47.6106,-122.31
"1065",2423059104,"20141008",360000,3,2,1970,3,1070,900,1979,0,98058,47.4674,-122.107
"1066",1823039205,"20140624",585000,3,2.5,2270,3,2270,0,1998,0,98070,47.4815,-122.47
"1067",2423020260,"20140814",461000,3,2.25,1850,4,1150,700,1977,0,98033,47.7011,-122.171
"1068",6844703240,"20140702",1075000,3,2.5,3280,3,1680,1600,1970,0,98115,47.6948,-122.286
"1069",3904940070,"20150227",643000,4,2.5,2270,3,2270,0,1988,0,98029,47.574,-122.013
"1070",1939130070,"20140929",690000,4,2.5,2820,3,2820,0,1990,0,98074,47.6253,-122.027
"1071",3526039116,"20141118",549000,3,1.75,2000,4,1120,880,1951,0,98117,47.6925,-122.388
"1072",6821600390,"20150108",815000,3,2,2310,4,1560,750,1926,0,98199,47.648,-122.395
"1073",1925069082,"20150511",2200000,5,4.25,4640,5,2860,1780,1952,0,98052,47.6393,-122.097
"1074",8100400160,"20150413",7e+05,3,2.25,2330,4,2330,0,1984,0,98052,47.6386,-122.11
"1075",5556300102,"20140714",933399,3,2.5,3940,3,3110,830,1992,0,98052,47.6468,-122.116
"1076",9407001860,"20140524",372000,4,1.75,1960,5,1340,620,1979,0,98045,47.4487,-121.772
"1077",9468200140,"20140819",450000,2,1.75,1250,4,790,460,1920,0,98103,47.6795,-122.353
"1078",3295950240,"20140905",303700,3,2.5,1981,3,1981,0,2010,0,98030,47.3668,-122.178
"1079",3905000340,"20140724",672000,4,2.5,2440,4,2440,0,1989,0,98029,47.5744,-121.993
"1080",3374300070,"20140623",334000,4,1.5,1150,3,1150,0,1970,0,98034,47.7197,-122.173
"1081",7015200685,"20140731",749950,3,1.75,1800,4,1000,800,1941,0,98119,47.6491,-122.367
"1082",3521069051,"20141223",330000,4,2.25,2380,4,2380,0,1984,0,98022,47.2624,-122.015
"1083",8032700140,"20141028",830000,5,3,2920,3,2140,780,1960,1992,98103,47.654,-122.342
"1084",6117500320,"20140708",1131000,3,2.25,2790,3,2790,0,2006,0,98166,47.4389,-122.351
"1085",84000335,"20140626",225000,3,2,1700,5,970,730,1945,0,98146,47.4851,-122.338
"1086",1453600202,"20140520",520000,4,3.5,2680,3,2040,640,1942,2014,98125,47.726,-122.296
"1087",3904910520,"20140625",505000,3,2.5,1860,4,1860,0,1987,0,98029,47.5674,-122.017
"1088",5469300270,"20140506",234000,3,1.75,1490,4,1010,480,1975,0,98042,47.375,-122.14
"1089",8681660060,"20140929",503000,4,2.5,2470,3,2470,0,2005,0,98155,47.7728,-122.271
"1090",3902300350,"20140806",606000,4,2.25,2390,4,1740,650,1979,0,98033,47.6925,-122.184
"1091",3342700465,"20150123",250000,3,1.5,2840,3,1510,1330,1951,0,98056,47.524,-122.2
"1092",2592210160,"20140805",719000,3,2.5,2120,4,2120,0,1984,0,98006,47.5477,-122.141
"1093",616000160,"20141210",381000,3,2,1770,4,1770,0,1959,0,98166,47.415,-122.337
"1094",1687000270,"20140528",267000,3,2.5,2495,3,2495,0,2007,0,98001,47.288,-122.283
"1095",8078460550,"20140513",651000,4,2.5,2740,3,2740,0,1993,0,98074,47.6334,-122.021
"1096",5631500254,"20141007",519900,4,2.5,2403,3,2403,0,1999,0,98028,47.7361,-122.234
"1097",8567300140,"20140723",545000,4,2.75,3410,3,3410,0,1984,0,98038,47.4054,-122.03
"1098",98000060,"20140714",1062500,4,4,5320,3,5320,0,2003,0,98075,47.5852,-121.966
"1099",2205500400,"20140514",542000,4,1.75,1900,4,950,950,1955,0,98006,47.5765,-122.147
"1100",1726069084,"20141208",465000,4,1.75,1810,4,1810,0,1961,0,98077,47.7358,-122.076
"1101",8682291840,"20150331",408000,2,2,1200,3,1200,0,2006,0,98053,47.72,-122.024
"1102",5003600240,"20141204",292000,4,2.5,2060,3,2060,0,2000,0,98030,47.3631,-122.192
"1103",5636000400,"20140507",253000,3,1.75,1250,3,1250,0,1994,0,98010,47.3277,-122.001
"1104",7880000060,"20140604",658588,3,2.25,2560,3,2560,0,1986,0,98027,47.4871,-122.065
"1105",7811200310,"20141216",635000,4,2.25,1920,4,1200,720,1969,0,98005,47.5897,-122.156
"1106",5255690160,"20141009",439000,4,2.25,2240,3,2240,0,1978,0,98011,47.7746,-122.197
"1107",869700320,"20140806",3e+05,3,2.5,1260,3,1260,0,1999,0,98059,47.4908,-122.154
"1108",6052401631,"20150205",345000,3,1.5,1360,4,1360,0,1960,0,98198,47.4032,-122.314
"1109",5089700260,"20140812",283500,4,2.25,2100,3,2100,0,1978,0,98055,47.4391,-122.193
"1110",6678900140,"20150319",685000,3,1.75,2210,3,1560,650,1974,0,98033,47.6621,-122.189
"1111",9552700550,"20150421",750000,3,2.5,2360,3,2360,0,1983,0,98006,47.5471,-122.149
"1112",2171400218,"20150416",245000,4,1.5,1280,3,1280,0,1960,0,98178,47.4949,-122.255
"1113",6639900012,"20140917",706000,4,2.5,2740,3,2740,0,2009,0,98033,47.6962,-122.179
"1114",8151601090,"20140801",445000,4,2,2630,3,1830,800,1944,2009,98146,47.5067,-122.361
"1115",6664900260,"20150219",241000,3,2,1650,3,1650,0,1990,0,98023,47.2904,-122.353
"1116",7663700030,"20150503",1175000,2,2.5,1770,3,1770,0,1957,2004,98155,47.7345,-122.285
"1117",4292300024,"20150302",350000,3,1.5,1430,3,1130,300,1948,0,98133,47.7352,-122.33
"1118",8073000550,"20150415",1700000,4,3.75,3190,3,3190,0,1999,0,98178,47.5115,-122.246
"1119",6127600036,"20141105",799000,4,2.75,2390,4,2140,250,1945,0,98115,47.6788,-122.27
"1120",1370801331,"20140804",1400000,4,2.5,4040,4,2020,2020,1951,0,98199,47.6408,-122.41
"1121",319500570,"20140505",780000,4,2.5,2730,3,2730,0,1996,0,98074,47.6227,-122.029
"1122",3751604974,"20141204",350000,2,1.5,1320,3,1320,0,1993,0,98001,47.2755,-122.271
"1123",7852030320,"20150217",470000,3,2.5,2620,3,2620,0,1999,0,98065,47.5328,-121.879
"1124",2481630070,"20150128",914600,4,3,3180,3,3180,0,1985,0,98072,47.7336,-122.134
"1125",4299000030,"20140923",354000,4,2.5,2900,3,2900,0,2005,0,98042,47.3663,-122.129
"1126",3886902590,"20150226",470000,5,2,1900,4,1900,0,1920,0,98033,47.6831,-122.186
"1127",9178601000,"20140730",715000,3,2,1760,5,1160,600,1927,0,98103,47.6558,-122.331
"1128",9471200370,"20150330",2537000,4,3,3710,5,2760,950,1936,0,98105,47.6696,-122.261
"1129",133000135,"20141120",290000,4,1.75,1990,4,1870,120,1929,0,98168,47.5131,-122.313
"1130",7214700830,"20140513",480000,5,4.75,3830,3,2130,1700,1976,0,98077,47.7597,-122.079
"1131",4473400045,"20140826",535000,3,2,2040,5,1120,920,1954,0,98144,47.5959,-122.293
"1132",9413600350,"20140829",907000,3,1.75,2170,5,2170,0,1965,0,98033,47.6537,-122.195
"1133",1138010520,"20140601",459000,3,1.75,1620,4,1090,530,1974,0,98034,47.7148,-122.213
"1134",7431500341,"20150424",1355000,3,2.5,3600,3,2310,1290,1950,2007,98008,47.6191,-122.099
"1135",8830400135,"20150305",264950,3,1.5,1470,3,1070,400,1967,0,98030,47.3632,-122.188
"1136",1951820070,"20140822",491500,3,2.25,2230,4,1510,720,1974,0,98006,47.5413,-122.174
"1137",6137500320,"20140625",1229000,4,3.5,3770,3,2830,940,1989,0,98007,47.6463,-122.151
"1138",339350070,"20150318",566000,3,2.5,2090,3,2090,0,2004,0,98052,47.686,-122.095
"1139",7399300860,"20140825",290000,3,2.25,1500,4,1210,290,1968,0,98055,47.4621,-122.187
"1140",8907500070,"20150413",5350000,5,5,8000,3,6720,1280,2009,0,98004,47.6232,-122.22
